2026-08-04,14:35:10,BUY,P10927
2026-08-04,14:37:44,BUY,P49122
2026-08-04,14:41:02,SELL,P49122
2026-08-04,14:43:55,SELL,P10927
2026-08-04,14:46:11,BUY,P49122
2026-08-04,14:49:18,SELL,P49122
2026-08-04,14:52:19,BUY,P83415
2026-08-04,14:54:19,BUY,P49122
2026-08-04,14:57:33,SELL,P49122
2026-08-04,15:01:21,SELL,P83415
2026-08-04,15:04:12,BUY,P49122
2026-08-04,15:06:55,SELL,P49122
2026-08-04,15:09:34,BUY,P55182
2026-08-04,15:12:43,BUY,P49122
2026-08-04,15:15:33,SELL,P49122
2026-08-04,15:18:12,SELL,P55182
2026-08-04,15:21:40,BUY,P49122
2026-08-04,15:24:19,SELL,P49122
2026-08-04,15:27:44,BUY,P61539
2026-08-04,15:30:19,BUY,P49122
2026-08-04,15:33:14,SELL,P49122
2026-08-04,15:36:14,SELL,P61539
2026-08-04,15:39:41,BUY,P49122
2026-08-04,15:42:04,SELL,P49122
2026-08-04,15:44:55,BUY,P41191
2026-08-04,15:47:18,BUY,P49122
2026-08-04,15:50:11,SELL,P49122
2026-08-04,15:53:10,SELL,P41191
2026-08-04,15:56:11,BUY,P49122
2026-08-04,15:59:14,SELL,P49122
